,Path,kSAT_k,kSAT_v,kSAT_c,kSAT_actual_v,kSAT_actual_lit,kSAT_clauses_per_variable,kSAT_clauses_per_literal,qubo_density_deg1,qubo_density_deg2,qubo_variables,qubo_monomials,qubo_monomials_per_variable,time_createInstance,time_ChoisReduc,time_totalPath,kSAT_approx_node_connectivity,qubo_approx_node_connectivity
564,KCMCQ,15,27,132,27,54,4.888888888888889,2.4444444444444446,1.0,0.02551538630366321,1980,51970,26.247474747474747,0.0021636486053466797,3.9654793739318848,3.9676430225372314,26,38
565,KCMCQ,15,27,119,27,54,4.407407407407407,2.2037037037037037,1.0,0.026333672482445895,1785,43714,24.489635854341735,0.0019838809967041016,3.478111982345581,3.480095863342285,26,34
566,KCMCQ,15,27,106,27,54,3.925925925925926,1.962962962962963,1.0,0.027351564015183,1590,36142,22.730817610062893,0.0017273426055908203,2.797924757003784,2.799652099609375,26,31
567,KCMCQ,15,27,93,27,54,3.4444444444444446,1.7222222222222223,1.0,0.028597728102518215,1395,29201,20.932616487455196,0.001438140869140625,1.8637635707855225,1.865201711654663,26,31
568,KCMCQ,15,27,80,27,54,2.962962962962963,1.4814814814814814,1.0,0.030289129830414235,1200,22990,19.158333333333335,0.0011756420135498047,1.4944841861724854,1.4956598281860352,26,27
569,KCMCQ,15,27,67,27,54,2.4814814814814814,1.2407407407407407,1.0,0.03247705694634398,1005,17390,17.303482587064675,0.0010318756103515625,0.9700009822845459,0.9710328578948975,26,25
570,KCMCQ,15,27,54,27,54,2.0,1.0,1.0,0.035739901417692926,810,12520,15.45679012345679,0.0009250640869140625,0.6690998077392578,0.6700248718261719,26,22
571,KCMCQ,15,27,41,27,54,1.5185185185185186,0.7592592592592593,1.0,0.04115886761473478,615,8386,13.635772357723578,0.0007016658782958984,0.3846261501312256,0.3853278160095215,26,19
572,KCMCQ,15,27,28,27,54,1.037037037037037,0.5185185185185185,1.0,0.05127855438117968,420,4932,11.742857142857142,0.0005242824554443359,0.18444156646728516,0.1849658489227295,25,16
573,KCMCQ,15,27,15,27,54,0.5555555555555556,0.2777777777777778,1.0,0.07948412698412699,225,2228,9.902222222222223,0.00037670135498046875,0.053200721740722656,0.053577423095703125,21,14
574,KCMCQ,15,27,2,18,25,0.1111111111111111,0.08,1.0,0.496551724137931,30,246,8.2,0.00011801719665527344,0.0013704299926757812,0.0014884471893310547,7,6
575,KCMCQ,15,24,288,24,48,12.0,6.0,1.0,0.023933759529383515,4320,227599,52.684953703703705,0.004533290863037109,19.314471006393433,19.31900429725647,23,86
576,KCMCQ,15,24,275,24,48,11.458333333333334,5.729166666666667,1.0,0.024073597272433352,4125,208889,50.63975757575758,0.00418400764465332,16.987306594848633,16.991490602493286,23,82
577,KCMCQ,15,24,262,24,48,10.916666666666666,5.458333333333333,1.0,0.02423733742115942,3930,191054,48.614249363867685,0.004106283187866211,15.96760106086731,15.971707344055176,23,79
578,KCMCQ,15,24,249,24,48,10.375,5.1875,1.0,0.024435252167391223,3735,174128,46.62061579651941,0.003905773162841797,14.36106538772583,14.364971160888672,23,75
579,KCMCQ,15,24,236,24,48,9.833333333333334,4.916666666666667,1.0,0.024642921569660425,3540,157904,44.605649717514126,0.0036072731018066406,12.178088665008545,12.181695938110352,23,71
580,KCMCQ,15,24,223,24,48,9.291666666666666,4.645833333333333,1.0,0.02486500597192124,3345,142411,42.57428998505232,0.003551006317138672,11.55963921546936,11.563190221786499,23,67
581,KCMCQ,15,24,210,24,48,8.75,4.375,1.0,0.025114548836365286,3150,127710,40.542857142857144,0.003359079360961914,10.148580551147461,10.151939630508423,23,63
582,KCMCQ,15,24,197,24,48,8.208333333333334,4.104166666666667,1.0,0.02538506393006357,2955,113749,38.49373942470389,0.003213644027709961,8.985114097595215,8.988327741622925,23,60
583,KCMCQ,15,24,184,24,48,7.666666666666667,3.8333333333333335,1.0,0.025727658099185275,2760,100716,36.49130434782609,0.003144979476928711,8.331776142120361,8.33492112159729,23,55
584,KCMCQ,15,24,171,24,48,7.125,3.5625,1.0,0.026110518104934723,2565,88425,34.473684210526315,0.0025436878204345703,6.326305866241455,6.32884955406189,23,53
585,KCMCQ,15,24,158,24,48,6.583333333333333,3.2916666666666665,1.0,0.026545766074809466,2370,76891,32.44345991561181,0.002595186233520508,5.750190734863281,5.752785921096802,23,49
586,KCMCQ,15,24,145,24,48,6.041666666666667,3.0208333333333335,1.0,0.02708540853768148,2175,66211,30.44183908045977,0.0023779869079589844,4.834152698516846,4.836530685424805,23,45
587,KCMCQ,15,24,132,24,48,5.5,2.75,1.0,0.02772597118226224,1980,56301,28.434848484848484,0.0020685195922851562,3.7524311542510986,3.754499673843384,23,44
588,KCMCQ,15,24,119,24,48,4.958333333333333,2.4791666666666665,1.0,0.028472824107221364,1785,47120,26.397759103641455,0.0020444393157958984,3.3861117362976074,3.3881561756134033,23,38
589,KCMCQ,15,24,106,24,48,4.416666666666667,2.2083333333333335,1.0,0.029355909931090714,1590,38674,24.323270440251573,0.0017325878143310547,2.638843297958374,2.640575885772705,23,35
590,KCMCQ,15,24,93,24,48,3.875,1.9375,1.0,0.03051891619485455,1395,31069,22.27168458781362,0.0016226768493652344,2.114278793334961,2.115901470184326,23,31
591,KCMCQ,15,24,80,24,48,3.3333333333333335,1.6666666666666667,1.0,0.032140672782874614,1200,24322,20.268333333333334,0.0013279914855957031,1.4774589538574219,1.4787869453430176,23,29
592,KCMCQ,15,24,67,24,48,2.7916666666666665,1.3958333333333333,1.0,0.03437989336187588,1005,18350,18.258706467661693,0.001056671142578125,0.9780888557434082,0.9791455268859863,23,26
593,KCMCQ,15,24,54,24,48,2.25,1.125,1.0,0.037543682949533794,810,13111,16.18641975308642,0.0009067058563232422,0.6735038757324219,0.6744105815887451,23,23
594,KCMCQ,15,24,41,24,48,1.7083333333333333,0.8541666666666666,1.0,0.042620693307910275,615,8662,14.084552845528455,0.0007104873657226562,0.38358473777770996,0.3842952251434326,23,20
595,KCMCQ,15,24,28,24,48,1.1666666666666667,0.5833333333333334,1.0,0.052949198772587795,420,5079,12.092857142857143,0.0004909038543701172,0.17390131950378418,0.1743922233581543,23,17
596,KCMCQ,15,24,15,24,48,0.625,0.3125,1.0,0.08285714285714285,225,2313,10.28,0.0004942417144775391,0.05057239532470703,0.05106663703918457,22,15
597,KCMCQ,15,24,2,19,24,0.10526315789473684,0.08333333333333333,1.0,0.496551724137931,30,246,8.2,0.00011110305786132812,0.0013239383697509766,0.0014350414276123047,8,6
598,KCMCQ,15,21,288,21,42,13.714285714285714,6.857142857142857,1.0,0.02702218020289333,4320,256411,59.35439814814815,0.004296064376831055,18.471580505371094,18.475876569747925,20,97
599,KCMCQ,15,21,275,21,42,13.095238095238095,6.5476190476190474,1.0,0.027191370543455898,4125,235408,57.06860606060606,0.0040738582611083984,17.60266876220703,17.60674262046814,20,91
600,KCMCQ,15,21,262,21,42,12.476190476190476,6.238095238095238,1.0,0.027341676073459116,3930,215021,54.71272264631043,0.0039370059967041016,15.087807655334473,15.091744661331177,20,89
601,KCMCQ,15,21,249,21,42,11.857142857142858,5.928571428571429,1.0,0.027523914619377348,3735,195666,52.38714859437751,0.004087924957275391,14.596498727798462,14.600586652755737,20,87
602,KCMCQ,15,21,236,21,42,11.238095238095237,5.619047619047619,1.0,0.02773454150123802,3540,177270,50.07627118644068,0.0037994384765625,12.93723440170288,12.941033840179443,20,78
603,KCMCQ,15,21,223,21,42,10.619047619047619,5.309523809523809,1.0,0.027939830211484683,3345,159608,47.71539611360239,0.0034635066986083984,11.37132740020752,11.374790906906128,20,75
604,KCMCQ,15,21,210,21,42,10.0,5.0,1.0,0.028190758467036652,3150,142967,45.38634920634921,0.0035393238067626953,10.35360312461853,10.357142448425293,20,72
605,KCMCQ,15,21,197,21,42,9.380952380952381,4.690476190476191,1.0,0.028500401531892858,2955,127346,43.095093062605756,0.003103494644165039,9.00822401046753,9.011327505111694,20,67
606,KCMCQ,15,21,184,21,42,8.761904761904763,4.380952380952381,1.0,0.028834748990129798,2760,112546,40.777536231884056,0.003002166748046875,7.904590368270874,7.907592535018921,20,64
607,KCMCQ,15,21,171,21,42,8.142857142857142,4.071428571428571,1.0,0.02921300477750104,2565,98627,38.45107212475634,0.002705812454223633,7.056630849838257,7.0593366622924805,20,60
608,KCMCQ,15,21,158,21,42,7.523809523809524,3.761904761904762,1.0,0.029690463850046218,2370,85719,36.16835443037974,0.0025429725646972656,5.796339750289917,5.798882722854614,20,58
609,KCMCQ,15,21,145,21,42,6.904761904761905,3.4523809523809526,1.0,0.03021201450792543,2175,73603,33.84045977011494,0.0021905899047851562,4.571918725967407,4.574109315872192,20,54
610,KCMCQ,15,21,132,21,42,6.285714285714286,3.142857142857143,1.0,0.03084151265050709,1980,62405,31.517676767676768,0.002163410186767578,3.9762048721313477,3.9783682823181152,20,49
611,KCMCQ,15,21,119,21,42,5.666666666666667,2.8333333333333335,1.0,0.03162000226099408,1785,52131,29.205042016806722,0.0019049644470214844,3.532871961593628,3.5347769260406494,20,45
612,KCMCQ,15,21,106,21,42,5.0476190476190474,2.5238095238095237,1.0,0.03263394959845795,1590,42815,26.927672955974842,0.0017631053924560547,2.5837888717651367,2.5855519771575928,20,39
613,KCMCQ,15,21,93,21,42,4.428571428571429,2.2142857142857144,1.0,0.03387790993659462,1395,34335,24.612903225806452,0.0015201568603515625,1.991321325302124,1.9928414821624756,20,37
614,KCMCQ,15,21,80,21,42,3.8095238095238093,1.9047619047619047,1.0,0.03542674450931332,1200,26686,22.238333333333333,0.0013246536254882812,1.4918737411499023,1.4931983947753906,20,33
615,KCMCQ,15,21,67,21,42,3.1904761904761907,1.5952380952380953,1.0,0.03761273314701393,1005,19981,19.881592039800996,0.0011289119720458984,1.0458824634552002,1.047011375427246,20,29
616,KCMCQ,15,21,54,21,42,2.5714285714285716,1.2857142857142858,1.0,0.040763631369317405,810,14166,17.488888888888887,0.0009250640869140625,0.7181599140167236,0.7190849781036377,20,25
617,KCMCQ,15,21,41,21,42,1.9523809523809523,0.9761904761904762,1.0,0.0461534387330844,615,9329,15.169105691056911,0.0007116794586181641,0.39089512825012207,0.39160680770874023,20,20
618,KCMCQ,15,21,28,21,42,1.3333333333333333,0.6666666666666666,1.0,0.056801909307875896,420,5418,12.9,0.0004904270172119141,0.1729426383972168,0.1734330654144287,20,17
619,KCMCQ,15,21,15,21,42,0.7142857142857143,0.35714285714285715,1.0,0.0857936507936508,225,2387,10.608888888888888,0.00031065940856933594,0.053189754486083984,0.05350041389465332,20,15
620,KCMCQ,15,21,2,18,24,0.1111111111111111,0.08333333333333333,1.0,0.4942528735632184,30,245,8.166666666666666,0.00011944770812988281,0.0013992786407470703,0.0015187263488769531,7,5
621,KCMCQ,15,18,288,18,36,16.0,8.0,1.0,0.0309148636944423,4320,292726,67.76064814814815,0.004476785659790039,19.699909210205078,19.704385995864868,17,107
622,KCMCQ,15,18,275,18,36,15.277777777777779,7.638888888888889,1.0,0.03107168680010581,4125,268413,65.06981818181818,0.004226207733154297,17.69145941734314,17.695685625076294,17,103
623,KCMCQ,15,18,262,18,36,14.555555555555555,7.277777777777778,1.0,0.031243244433477948,3930,245143,62.37735368956743,0.003908395767211914,16.34104871749878,16.34495711326599,17,99
624,KCMCQ,15,18,249,18,36,13.833333333333334,6.916666666666667,1.0,0.03141478608596141,3735,222798,59.65140562248996,0.003601551055908203,13.774767398834229,13.778368949890137,17,94
625,KCMCQ,15,18,236,18,36,13.11111111111111,6.555555555555555,1.0,0.03160728795998742,3540,201529,56.92909604519774,0.0037310123443603516,13.183197021484375,13.186928033828735,17,88
626,KCMCQ,15,18,223,18,36,12.38888888888889,6.194444444444445,1.0,0.031838743822458715,3345,181414,54.23437967115097,0.003468751907348633,11.701832294464111,11.70530104637146,17,85
627,KCMCQ,15,18,210,18,36,11.666666666666666,5.833333333333333,1.0,0.032095651428773055,3150,162334,51.53460317460318,0.0031425952911376953,9.68379259109497,9.686935186386108,17,79
628,KCMCQ,15,18,197,18,36,10.944444444444445,5.472222222222222,1.0,0.032374811978824775,2955,144256,48.817597292724194,0.002966642379760742,8.583206415176392,8.586173057556152,17,75
629,KCMCQ,15,18,184,18,36,10.222222222222221,5.111111111111111,1.0,0.03272031979660767,2760,127340,46.13768115942029,0.0028159618377685547,7.8135175704956055,7.816333532333374,17,71
630,KCMCQ,15,18,171,18,36,9.5,4.75,1.0,0.03310555814045427,2565,111427,43.44132553606238,0.002830982208251953,7.384213447570801,7.387044429779053,17,65
631,KCMCQ,15,18,158,18,36,8.777777777777779,4.388888888888889,1.0,0.0335418993219379,2370,96531,40.730379746835446,0.0024805068969726562,5.823353052139282,5.825833559036255,17,62
632,KCMCQ,15,18,145,18,36,8.055555555555555,4.027777777777778,1.0,0.03409912339138618,2175,82793,38.06574712643678,0.0023810863494873047,4.9644455909729,4.966826677322388,17,58
633,KCMCQ,15,18,132,18,36,7.333333333333333,3.6666666666666665,1.0,0.03473338743677298,1980,70030,35.36868686868687,0.0021555423736572266,4.216192245483398,4.218347787857056,17,53
634,KCMCQ,15,18,119,18,36,6.611111111111111,3.3055555555555554,1.0,0.03546432025725088,1785,58252,32.634173669467785,0.0018715858459472656,3.266406297683716,3.268277883529663,17,49
635,KCMCQ,15,18,106,18,36,5.888888888888889,2.9444444444444446,1.0,0.036376661877451505,1590,47543,29.90125786163522,0.0017647743225097656,2.628366708755493,2.630131483078003,17,44
636,KCMCQ,15,18,93,18,36,5.166666666666667,2.5833333333333335,1.0,0.03757835680823601,1395,37933,27.192114695340504,0.0014848709106445312,2.0361673831939697,2.0376522541046143,17,39
637,KCMCQ,15,18,80,18,36,4.444444444444445,2.2222222222222223,1.0,0.03920489296636086,1200,29404,24.503333333333334,0.0013048648834228516,1.614241361618042,1.6155462265014648,17,31
638,KCMCQ,15,18,67,18,36,3.7222222222222223,1.8611111111111112,1.0,0.041362906582624724,1005,21873,21.764179104477613,0.0012447834014892578,1.0523898601531982,1.0536346435546875,17,30
639,KCMCQ,15,18,54,18,36,3.0,1.5,1.0,0.04453905904256131,810,15403,19.016049382716048,0.0008323192596435547,0.6369223594665527,0.6377546787261963,17,25
640,KCMCQ,15,18,41,18,36,2.2777777777777777,1.1388888888888888,1.0,0.04985037472524562,615,10027,16.304065040650407,0.0007185935974121094,0.3939177989959717,0.3946363925933838,17,21
641,KCMCQ,15,18,28,18,36,1.5555555555555556,0.7777777777777778,1.0,0.05976815547221275,420,5679,13.521428571428572,0.0005660057067871094,0.18464994430541992,0.18521595001220703,17,18
642,KCMCQ,15,18,15,18,36,0.8333333333333334,0.4166666666666667,1.0,0.08845238095238095,225,2454,10.906666666666666,0.00039315223693847656,0.053960323333740234,0.05435347557067871,17,16
643,KCMCQ,15,18,2,16,23,0.125,0.08695652173913043,1.0,0.496551724137931,30,246,8.2,0.0001010894775390625,0.0013341903686523438,0.0014352798461914062,10,6
644,KCMCQ,15,15,288,15,30,19.2,9.6,1.0,0.036475886050440345,4320,344605,79.76967592592592,0.004382133483886719,19.426698207855225,19.43108034133911,14,136
645,KCMCQ,15,15,275,15,30,18.333333333333332,9.166666666666666,1.0,0.03662228492490374,4125,315625,76.51515151515152,0.00425267219543457,18.034345149993896,18.03859782218933,14,132
646,KCMCQ,15,15,262,15,30,17.466666666666665,8.733333333333333,1.0,0.03679509771730662,3930,288006,73.28396946564885,0.004071712493896484,16.39583992958069,16.399911642074585,14,125
647,KCMCQ,15,15,249,15,30,16.6,8.3,1.0,0.03697260027433426,3735,261554,70.02784471218206,0.0039215087890625,14.850570440292358,14.854491949081421,14,119
648,KCMCQ,15,15,236,15,30,15.733333333333333,7.866666666666666,1.0,0.03719123311989247,3540,236507,66.80988700564971,0.0037670135498046875,13.332393884658813,13.336160898208618,14,112
649,KCMCQ,15,15,223,15,30,14.866666666666667,7.433333333333334,1.0,0.03742606618462176,3345,212663,63.57638266068759,0.0035169124603271484,11.80079460144043,11.804311513900757,14,107
650,KCMCQ,15,15,210,15,30,14.0,7.0,1.0,0.03768956635263399,3150,190078,60.34222222222222,0.00333404541015625,10.509658813476562,10.512992858886719,14,101
651,KCMCQ,15,15,197,15,30,13.133333333333333,6.566666666666666,1.0,0.03795364225513142,2955,168605,57.0575296108291,0.003043651580810547,9.21468186378479,9.2177255153656,14,94
652,KCMCQ,15,15,184,15,30,12.266666666666667,6.133333333333334,1.0,0.03827946483445483,2760,148506,53.80652173913043,0.0028352737426757812,7.950613737106323,7.953449010848999,14,91
653,KCMCQ,15,15,171,15,30,11.4,5.7,1.0,0.03865335899985707,2565,129670,50.553606237816766,0.002733469009399414,6.8863959312438965,6.889129400253296,14,84
654,KCMCQ,15,15,158,15,30,10.533333333333333,5.266666666666667,1.0,0.03913559995226671,2370,112234,47.356118143459916,0.002378225326538086,5.600087642669678,5.602465867996216,14,78
655,KCMCQ,15,15,145,15,30,9.666666666666666,4.833333333333333,1.0,0.03963074580465057,2175,95871,44.078620689655175,0.0022563934326171875,4.933291912078857,4.935548305511475,14,72
656,KCMCQ,15,15,132,15,30,8.8,4.4,1.0,0.04024070926546924,1980,80820,40.81818181818182,0.0021240711212158203,4.0845630168914795,4.086687088012695,14,66
657,KCMCQ,15,15,119,15,30,7.933333333333334,3.966666666666667,1.0,0.04110612855007474,1785,67235,37.666666666666664,0.0017962455749511719,3.1666932106018066,3.168489456176758,14,61
658,KCMCQ,15,15,106,15,30,7.066666666666666,3.533333333333333,1.0,0.042057225184147305,1590,54719,34.41446540880503,0.0017809867858886719,2.7255141735076904,2.727295160293579,14,55
659,KCMCQ,15,15,93,15,30,6.2,3.1,1.0,0.04325861474933535,1395,43456,31.151254480286738,0.001657724380493164,2.037686347961426,2.039344072341919,14,49
660,KCMCQ,15,15,80,15,30,5.333333333333333,2.6666666666666665,1.0,0.04493605782596608,1200,33527,27.939166666666665,0.0013568401336669922,1.5063047409057617,1.5076615810394287,14,40
661,KCMCQ,15,15,67,15,30,4.466666666666667,2.2333333333333334,1.0,0.047172504013795566,1005,24804,24.68059701492537,0.0010912418365478516,1.0493600368499756,1.0504512786865234,14,37
662,KCMCQ,15,15,54,15,30,3.6,1.8,1.0,0.05022203909719361,810,17265,21.314814814814813,0.0008940696716308594,0.680734395980835,0.6816284656524658,14,34
663,KCMCQ,15,15,41,15,30,2.7333333333333334,1.3666666666666667,1.0,0.05539048224358465,615,11073,18.004878048780487,0.0006995201110839844,0.4005272388458252,0.4012267589569092,14,26
664,KCMCQ,15,15,28,15,30,1.8666666666666667,0.9333333333333333,1.0,0.06632571883168542,420,6256,14.895238095238096,0.0005180835723876953,0.1862936019897461,0.1868116855621338,14,22
665,KCMCQ,15,15,15,15,30,1.0,0.5,1.0,0.09535714285714286,225,2628,11.68,0.0003421306610107422,0.05463218688964844,0.05497431755065918,14,17
666,KCMCQ,15,15,2,13,19,0.15384615384615385,0.10526315789473684,1.0,0.5011494252873563,30,248,8.266666666666667,0.00011658668518066406,0.001390218734741211,0.001506805419921875,10,8
667,KCMCQ,10,58,288,58,116,4.9655172413793105,2.4827586206896552,1.0,0.011618135154953494,2880,51046,17.724305555555556,0.0034623146057128906,8.23434829711914,8.237810611724854,56,21
668,KCMCQ,10,58,275,58,116,4.741379310344827,2.3706896551724137,1.0,0.011763616521710374,2750,47215,17.169090909090908,0.003289937973022461,7.482379198074341,7.485669136047363,56,20
669,KCMCQ,10,58,262,58,116,4.517241379310345,2.2586206896551726,1.0,0.011942090827744405,2620,43592,16.638167938931296,0.0030803680419921875,6.787536144256592,6.790616512298584,55,19
670,KCMCQ,10,58,249,58,116,4.293103448275862,2.146551724137931,1.0,0.012145004283909442,2490,40125,16.1144578313253,0.002996206283569336,6.04924201965332,6.05223822593689,55,18
671,KCMCQ,10,58,236,58,116,4.068965517241379,2.0344827586206895,1.0,0.01235297921411687,2360,36746,15.570338983050847,0.0027256011962890625,5.464929103851318,5.467654705047607,55,18
672,KCMCQ,10,58,223,58,116,3.8448275862068964,1.9224137931034482,1.0,0.012557260892394787,2230,33439,14.995067264573992,0.0027723312377929688,5.292184591293335,5.294956922531128,55,18
673,KCMCQ,10,58,210,58,116,3.6206896551724137,1.8103448275862069,1.0,0.012843304067696636,2100,30406,14.47904761904762,0.0027005672454833984,4.357300281524658,4.360000848770142,54,17
674,KCMCQ,10,58,197,58,116,3.396551724137931,1.6982758620689655,1.0,0.013120628626966715,1970,27417,13.917258883248731,0.0023183822631835938,3.812171697616577,3.8144900798797607,54,17
675,KCMCQ,10,58,184,58,116,3.1724137931034484,1.5862068965517242,1.0,0.013434758966356953,1840,24570,13.353260869565217,0.0021829605102539062,3.3056070804595947,3.3077900409698486,54,16
676,KCMCQ,10,58,171,58,116,2.9482758620689653,1.4741379310344827,1.0,0.013829091941869497,1710,21917,12.816959064327486,0.002025127410888672,2.8587892055511475,2.860814332962036,54,16
677,KCMCQ,10,58,158,58,116,2.7241379310344827,1.3620689655172413,1.0,0.014260748270416302,1580,19369,12.25886075949367,0.0019273757934570312,2.435779571533203,2.43770694732666,54,15
678,KCMCQ,10,58,145,58,116,2.5,1.25,1.0,0.014770709883153661,1450,16967,11.701379310344828,0.0017974376678466797,2.0654940605163574,2.067291498184204,52,13
679,KCMCQ,10,58,132,58,116,2.2758620689655173,1.1379310344827587,1.0,0.015404231856089324,1320,14730,11.159090909090908,0.0018007755279541016,1.7275960445404053,1.7293968200683594,52,13
680,KCMCQ,10,58,119,58,116,2.0517241379310347,1.0258620689655173,1.0,0.016214458870175488,1190,12661,10.639495798319327,0.0014455318450927734,1.3785831928253174,1.3800287246704102,51,13
681,KCMCQ,10,58,106,58,116,1.8275862068965518,0.9137931034482759,1.0,0.017153954424786646,1060,10688,10.083018867924528,0.0014336109161376953,1.1900839805603027,1.1915175914764404,47,13
682,KCMCQ,10,58,93,58,116,1.603448275862069,0.8017241379310345,1.0,0.018269152864104077,930,8822,9.486021505376344,0.0011773109436035156,0.8413066864013672,0.8424839973449707,39,11
683,KCMCQ,10,58,80,58,116,1.3793103448275863,0.6896551724137931,1.0,0.019849812265331664,800,7144,8.93,0.001875162124633789,0.6366498470306396,0.6385250091552734,39,11
684,KCMCQ,10,58,67,58,116,1.1551724137931034,0.5775862068965517,1.0,0.022064565067041474,670,5615,8.380597014925373,0.0009961128234863281,0.4216299057006836,0.4226260185241699,33,10
685,KCMCQ,10,58,54,58,116,0.9310344827586207,0.46551724137931033,1.0,0.025389953961382532,540,4235,7.842592592592593,0.0007336139678955078,0.2839484214782715,0.284682035446167,23,9
686,KCMCQ,10,58,41,58,115,0.7068965517241379,0.3565217391304348,1.0,0.030425189337467948,410,2961,7.221951219512195,0.0005729198455810547,0.1558058261871338,0.15637874603271484,16,9
687,KCMCQ,10,58,28,57,108,0.49122807017543857,0.25925925925925924,1.0,0.04050179211469534,280,1862,6.65,0.000438690185546875,0.07669425010681152,0.0771329402923584,8,6
688,KCMCQ,10,58,15,55,85,0.2727272727272727,0.17647058823529413,1.0,0.06890380313199106,150,920,6.133333333333334,0.0002803802490234375,0.02286553382873535,0.02314591407775879,6,4
689,KCMCQ,10,58,2,15,18,0.13333333333333333,0.1111111111111111,1.0,0.4789473684210526,20,111,5.55,0.00012993812561035156,0.0006465911865234375,0.0007765293121337891,3,1
690,KCMCQ,10,55,288,55,110,5.236363636363636,2.618181818181818,1.0,0.012151692331442244,2880,53258,18.492361111111112,0.003197193145751953,8.375084638595581,8.378281831741333,54,23
691,KCMCQ,10,55,275,55,110,5.0,2.5,1.0,0.0122945864611925,2750,49222,17.89890909090909,0.003155231475830078,7.404276371002197,7.407431602478027,53,21
692,KCMCQ,10,55,262,55,110,4.763636363636364,2.381818181818182,1.0,0.012442835532471167,2620,45310,17.293893129770993,0.002952098846435547,6.827866554260254,6.8308186531066895,53,19
693,KCMCQ,10,55,249,55,110,4.527272727272727,2.2636363636363637,1.0,0.012631966193419721,2490,41634,16.720481927710843,0.0029532909393310547,6.09015417098999,6.093107461929321,53,19
694,KCMCQ,10,55,236,55,110,4.290909090909091,2.1454545454545455,1.0,0.012840114670824323,2360,38102,16.144915254237286,0.0028717517852783203,5.575791597366333,5.578663349151611,53,19
695,KCMCQ,10,55,223,55,110,4.054545454545455,2.0272727272727273,1.0,0.013101251943902935,2230,34791,15.60134529147982,0.0026679039001464844,4.8520002365112305,4.854668140411377,53,19
696,KCMCQ,10,55,210,55,110,3.8181818181818183,1.9090909090909092,1.0,0.013357381065813653,2100,31539,15.018571428571429,0.0023407936096191406,4.330800294876099,4.333141088485718,53,19
697,KCMCQ,10,55,197,55,110,3.581818181818182,1.790909090909091,1.0,0.013684186102868574,1970,28510,14.472081218274111,0.0023603439331054688,3.8118181228637695,3.814178466796875,52,19
698,KCMCQ,10,55,184,55,110,3.3454545454545452,1.6727272727272726,1.0,0.013992127101212852,1840,25513,13.865760869565218,0.0023040771484375,3.331953287124634,3.3342573642730713,51,17
699,KCMCQ,10,55,171,55,110,3.109090909090909,1.5545454545454545,1.0,0.014373167167968683,1710,22712,13.28187134502924,0.002193450927734375,3.072683572769165,3.0748770236968994,49,17
700,KCMCQ,10,55,158,55,110,2.8727272727272726,1.4363636363636363,1.0,0.014843555847716468,1580,20096,12.718987341772152,0.001894235610961914,2.609807014465332,2.611701250076294,47,16
701,KCMCQ,10,55,145,55,110,2.6363636363636362,1.3181818181818181,1.0,0.015363746698079531,1450,17590,12.13103448275862,0.0017399787902832031,2.1982338428497314,2.1999738216400146,47,14
702,KCMCQ,10,55,132,55,110,2.4,1.2,1.0,0.015961357318446022,1320,15215,11.526515151515152,0.0016551017761230469,1.8077411651611328,1.8093962669372559,43,13
703,KCMCQ,10,55,119,55,110,2.1636363636363636,1.0818181818181818,1.0,0.016686573704334552,1190,12995,10.920168067226891,0.0015058517456054688,1.3957626819610596,1.397268533706665,43,13
704,KCMCQ,10,55,106,55,110,1.9272727272727272,0.9636363636363636,1.0,0.01765282306198443,1060,10968,10.347169811320756,0.0012860298156738281,1.091994047164917,1.0932800769805908,39,12
705,KCMCQ,10,55,93,55,110,1.690909090909091,0.8454545454545455,1.0,0.018891859671053394,930,9091,9.775268817204301,0.0012090206146240234,0.8410923480987549,0.8423013687133789,37,11
706,KCMCQ,10,55,80,55,110,1.4545454545454546,0.7272727272727273,1.0,0.020378598247809764,800,7313,9.14125,0.001056671142578125,0.6320626735687256,0.6331193447113037,27,11
707,KCMCQ,10,55,67,55,110,1.2181818181818183,0.6090909090909091,1.0,0.02258661847712112,670,5732,8.555223880597016,0.00086212158203125,0.43889451026916504,0.4397566318511963,27,10
708,KCMCQ,10,55,54,55,110,0.9818181818181818,0.4909090909090909,1.0,0.025747268604411462,540,4287,7.938888888888889,0.0007295608520507812,0.2838470935821533,0.2845766544342041,20,10
709,KCMCQ,10,55,41,55,109,0.7454545454545455,0.3761467889908257,1.0,0.030902260122845727,410,3001,7.319512195121951,0.0006017684936523438,0.16803383827209473,0.16863560676574707,14,9
710,KCMCQ,10,55,28,54,104,0.5185185185185185,0.2692307692307692,1.0,0.04121863799283154,280,1890,6.75,0.0004432201385498047,0.07828974723815918,0.07873296737670898,8,8
711,KCMCQ,10,55,15,51,82,0.29411764705882354,0.18292682926829268,1.0,0.06935123042505593,150,925,6.166666666666667,0.0002765655517578125,0.02263641357421875,0.022912979125976562,7,6
712,KCMCQ,10,55,2,16,18,0.125,0.1111111111111111,1.0,0.4789473684210526,20,111,5.55,0.00012969970703125,0.0006966590881347656,0.0008263587951660156,3,1
713,KCMCQ,10,52,288,52,104,5.538461538461538,2.769230769230769,1.0,0.01267753077843387,2880,55438,19.249305555555555,0.0033478736877441406,8.174480676651001,8.177828550338745,51,24
