,Path,kSAT_k,kSAT_v,kSAT_c,kSAT_actual_v,kSAT_actual_lit,kSAT_clauses_per_variable,kSAT_clauses_per_literal,3SAT_c,3SAT_actual_v,3SAT_actual_lit,3SAT_clauses_per_variable,3SAT_clauses_per_literal,qubo_density_deg1,qubo_density_deg2,qubo_variables,qubo_monomials,qubo_monomials_per_variable,time_createInstance,time_textbook3SatfromkSat,time_ChoisReduc,time_totalPath,kSAT_approx_node_connectivity,3SAT_approx_node_connectivity,qubo_approx_node_connectivity
318,KT3CMCQ,20,20,41,20,40,2.05,1.025,738,717,1434,1.0292887029288702,0.5146443514644351,1.0,0.004633456486696212,2214,13565,6.126919602529359,0.0009737014770507812,0.001641988754272461,4.935718059539795,4.938333749771118,1,3,3
319,KT3CMCQ,20,20,28,20,40,1.4,0.7,504,496,992,1.0161290322580645,0.5080645161290323,1.0,0.005193834280531832,1512,7445,4.923941798941799,0.0005891323089599609,0.001071929931640625,2.2577850818634033,2.259446144104004,1,3,3
320,KT3CMCQ,20,20,15,20,40,0.75,0.375,270,275,550,0.9818181818181818,0.4909090909090909,1.0,0.006677959376764486,810,2998,3.7012345679012344,0.00037217140197753906,0.0006153583526611328,0.6501214504241943,0.651108980178833,1,3,3
321,KT3CMCQ,20,20,2,20,31,0.1,0.06451612903225806,36,54,99,0.6666666666666666,0.36363636363636365,1.0,0.027518172377985463,108,267,2.4722222222222223,0.00011110305786132812,9.417533874511719e-05,0.012455224990844727,0.012660503387451172,0,2,1
322,KT3CMCQ,15,57,288,57,114,5.052631578947368,2.526315789473684,3744,3513,7026,1.0657557643040136,0.5328778821520068,1.0,0.001524369362273378,11232,107379,9.560096153846153,0.004434823989868164,0.009294271469116211,128.20516896247864,128.21889805793762,1,3,3
323,KT3CMCQ,15,57,275,57,114,4.824561403508772,2.412280701754386,3575,3357,6714,1.0649389335716413,0.5324694667858206,1.0,0.00153491417198989,10725,98994,9.23020979020979,0.004187107086181641,0.007988929748535156,116.79367923736572,116.80585527420044,1,3,3
324,KT3CMCQ,15,57,262,57,114,4.5964912280701755,2.2982456140350878,3406,3201,6402,1.064042486722899,0.5320212433614495,1.0,0.0015467832091375997,10218,90958,8.901742023879429,0.004240274429321289,0.008210897445678711,107.65515995025635,107.66761112213135,1,3,3
325,KT3CMCQ,15,57,249,57,114,4.368421052631579,2.1842105263157894,3237,3045,6090,1.0630541871921182,0.5315270935960591,1.0,0.0015613113946716121,9711,83322,8.580166821130677,0.004000425338745117,0.007873296737670898,96.68862128257751,96.70049500465393,1,3,3
326,KT3CMCQ,15,57,236,57,114,4.140350877192983,2.0701754385964914,3068,2889,5778,1.0619591554170993,0.5309795777085496,1.0,0.0015750065061546027,9204,75909,8.247392438070404,0.003561735153198242,0.0070056915283203125,86.81565237045288,86.8262197971344,1,3,3
327,KT3CMCQ,15,57,223,57,114,3.912280701754386,1.956140350877193,2899,2733,5466,1.0607391145261618,0.5303695572630809,1.0,0.0015933811308005308,8697,68950,7.928021156720709,0.003824949264526367,0.007104635238647461,75.89845299720764,75.90938258171082,1,3,3
328,KT3CMCQ,15,57,210,57,114,3.6842105263157894,1.8421052631578947,2730,2577,5154,1.059371362048894,0.529685681024447,1.0,0.0016102484779978979,8190,62188,7.593162393162393,0.0032236576080322266,0.006098031997680664,68.13445997238159,68.1437816619873,1,3,3
329,KT3CMCQ,15,57,197,57,114,3.456140350877193,1.7280701754385965,2561,2421,4842,1.0578273440726973,0.5289136720363486,1.0,0.0016314924604723291,7683,55829,7.266562540674216,0.0030434131622314453,0.006241798400878906,58.52906036376953,58.53834557533264,1,3,3
330,KT3CMCQ,15,57,184,57,114,3.2280701754385963,1.6140350877192982,2392,2265,4530,1.0560706401766005,0.5280353200883002,1.0,0.0016576354010076173,7176,49850,6.946767001114827,0.0029757022857666016,0.005820274353027344,50.367433309555054,50.37622928619385,1,3,3
331,KT3CMCQ,15,57,171,57,114,3.0,1.5,2223,2109,4218,1.054054054054054,0.527027027027027,1.0,0.0016851780341187723,6669,44138,6.618383565751987,0.002641916275024414,0.00499725341796875,44.476720094680786,44.48435926437378,1,3,3
332,KT3CMCQ,15,57,158,57,114,2.7719298245614037,1.3859649122807018,2054,1953,3906,1.051715309779826,0.525857654889913,1.0,0.0017213112120029663,6162,38836,6.302499188575138,0.002568960189819336,0.005490541458129883,36.993030309677124,37.00108981132507,1,3,3
333,KT3CMCQ,15,57,145,57,114,2.543859649122807,1.2719298245614035,1885,1797,3594,1.048970506399555,0.5244852531997775,1.0,0.0017597769643925554,5655,33788,5.974889478337754,0.0022759437561035156,0.004322528839111328,31.40101671218872,31.407615184783936,1,3,3
334,KT3CMCQ,15,57,132,57,114,2.3157894736842106,1.1578947368421053,1716,1641,3282,1.0457038391224862,0.5228519195612431,1.0,0.001815316561770807,5148,29198,5.671717171717172,0.0020689964294433594,0.00449061393737793,26.153090238571167,26.15964984893799,1,3,3
335,KT3CMCQ,15,57,119,57,114,2.087719298245614,1.043859649122807,1547,1485,2970,1.0417508417508416,0.5208754208754208,1.0,0.0018653084576005468,4641,24725,5.327515621633268,0.0019290447235107422,0.003544330596923828,21.372955322265625,21.37842869758606,1,3,3
336,KT3CMCQ,15,57,106,57,114,1.8596491228070176,0.9298245614035088,1378,1329,2658,1.036869826937547,0.5184349134687735,1.0,0.00193294768024623,4134,20647,4.994436381228834,0.0016937255859375,0.003091573715209961,17.272584199905396,17.277369499206543,1,3,3
337,KT3CMCQ,15,57,93,57,114,1.631578947368421,0.8157894736842105,1209,1173,2346,1.030690537084399,0.5153452685421995,1.0,0.002026688662633363,3627,16954,4.674386545354287,0.001566171646118164,0.0029404163360595703,12.924265384674072,12.92877197265625,1,3,2
338,KT3CMCQ,15,57,80,57,114,1.4035087719298245,0.7017543859649122,1040,1017,2034,1.022615535889872,0.511307767944936,1.0,0.002140725577724616,3120,13536,4.338461538461538,0.00128936767578125,0.002766132354736328,9.536695957183838,9.540751457214355,1,3,2
339,KT3CMCQ,15,57,67,57,114,1.1754385964912282,0.5877192982456141,871,861,1722,1.0116144018583042,0.5058072009291521,1.0,0.002296211251435132,2613,10449,3.9988518943742823,0.0011620521545410156,0.001996755599975586,6.7665605545043945,6.769719362258911,0,3,3
340,KT3CMCQ,15,57,54,57,114,0.9473684210526315,0.47368421052631576,702,705,1410,0.9957446808510638,0.4978723404255319,1.0,0.002548086791950608,2106,7754,3.6818613485280154,0.0011072158813476562,0.0015861988067626953,4.438464641571045,4.441158056259155,0,3,3
341,KT3CMCQ,15,57,41,57,114,0.7192982456140351,0.35964912280701755,533,549,1098,0.970856102003643,0.4854280510018215,1.0,0.002948494874377838,1599,5366,3.3558474046278923,0.0007543563842773438,0.0012552738189697266,2.6221632957458496,2.6241729259490967,0,3,3
342,KT3CMCQ,15,57,28,57,113,0.49122807017543857,0.24778761061946902,364,393,785,0.926208651399491,0.4636942675159236,1.0,0.003688184714765833,1092,3289,3.011904761904762,0.0005505084991455078,0.0007815361022949219,1.1903393268585205,1.191671371459961,0,3,2
343,KT3CMCQ,15,57,15,57,102,0.2631578947368421,0.14705882352941177,195,237,462,0.8227848101265823,0.42207792207792205,1.0,0.005766303711509191,585,1570,2.6837606837606836,0.00033664703369140625,0.00042557716369628906,0.33492255210876465,0.33568477630615234,0,2,2
344,KT3CMCQ,15,57,2,24,26,0.08333333333333333,0.07692307692307693,26,48,74,0.5416666666666666,0.35135135135135137,1.0,0.03463203463203463,78,182,2.3333333333333335,0.00034308433532714844,8.368492126464844e-05,0.006245136260986328,0.006671905517578125,0,1,1
345,KT3CMCQ,15,54,288,54,108,5.333333333333333,2.6666666666666665,3744,3510,7020,1.0666666666666667,0.5333333333333333,1.0,0.0016016762466321722,11232,112255,9.994212962962964,0.0045871734619140625,0.008471488952636719,130.4082612991333,130.42131996154785,1,3,3
346,KT3CMCQ,15,54,275,54,108,5.092592592592593,2.5462962962962963,3575,3354,6708,1.065891472868217,0.5329457364341085,1.0,0.0016127127876475135,10725,103468,9.647365967365968,0.004149675369262695,0.008718013763427734,119.71877360343933,119.73164129257202,1,3,3
347,KT3CMCQ,15,54,262,54,108,4.851851851851852,2.425925925925926,3406,3198,6396,1.065040650406504,0.532520325203252,1.0,0.0016273408434505005,10218,95163,9.313270698766882,0.003962516784667969,0.008627891540527344,108.15334272384644,108.16593313217163,1,3,3
348,KT3CMCQ,15,54,249,54,108,4.611111111111111,2.3055555555555554,3237,3042,6084,1.064102564102564,0.532051282051282,1.0,0.00164095607124158,9711,87077,8.96684172587787,0.003920555114746094,0.007878303527832031,98.01017546653748,98.02197432518005,1,3,3
349,KT3CMCQ,15,54,236,54,108,4.37037037037037,2.185185185185185,3068,2886,5772,1.063063063063063,0.5315315315315315,1.0,0.0016575523834579007,9204,79405,8.62722729248153,0.003678560256958008,0.0070171356201171875,86.54425549507141,86.55495119094849,1,3,3
350,KT3CMCQ,15,54,223,54,108,4.12962962962963,2.064814814814815,2899,2730,5460,1.061904761904762,0.530952380952381,1.0,0.0016753865892277038,8697,72051,8.284580889962056,0.0034008026123046875,0.006646633148193359,75.54296708106995,75.55301451683044,1,3,3
351,KT3CMCQ,15,54,210,54,108,3.888888888888889,1.9444444444444444,2730,2574,5148,1.0606060606060606,0.5303030303030303,1.0,0.001690972627594926,8190,64895,7.923687423687424,0.0032219886779785156,0.0063762664794921875,68.16730284690857,68.17690110206604,1,3,3
352,KT3CMCQ,15,54,197,54,108,3.6481481481481484,1.8240740740740742,2561,2418,4836,1.0591397849462365,0.5295698924731183,1.0,0.0017098377138394212,7683,58141,7.567486658857217,0.003190279006958008,0.005913734436035156,59.191736459732056,59.20084047317505,1,3,2
353,KT3CMCQ,15,54,184,54,108,3.4074074074074074,1.7037037037037037,2392,2262,4524,1.0574712643678161,0.5287356321839081,1.0,0.0017327599936295588,7176,51784,7.216276477146042,0.0029325485229492188,0.0053806304931640625,51.25163269042969,51.2599458694458,1,3,2
354,KT3CMCQ,15,54,171,54,108,3.1666666666666665,1.5833333333333333,2223,2106,4212,1.0555555555555556,0.5277777777777778,1.0,0.0017646942946093643,6669,45906,6.88349077822762,0.0027534961700439453,0.005377769470214844,44.19482946395874,44.202960729599,1,3,2
355,KT3CMCQ,15,54,158,54,108,2.925925925925926,1.462962962962963,2054,1950,3900,1.0533333333333332,0.5266666666666666,1.0,0.001794591003148713,6162,40227,6.52823758519961,0.002597332000732422,0.00578761100769043,38.937347650527954,38.94573259353638,1,3,2
356,KT3CMCQ,15,54,145,54,108,2.685185185185185,1.3425925925925926,1885,1794,3588,1.0507246376811594,0.5253623188405797,1.0,0.0018290846413749943,5655,34896,6.1708222811671085,0.0024826526641845703,0.00487971305847168,31.929134368896484,31.93649673461914,1,3,2
357,KT3CMCQ,15,54,132,54,108,2.4444444444444446,1.2222222222222223,1716,1638,3276,1.0476190476190477,0.5238095238095238,1.0,0.0018784186260385988,5148,30034,5.834110334110334,0.0020895004272460938,0.0039670467376708984,26.361253023147583,26.3673095703125,1,3,2
358,KT3CMCQ,15,54,119,54,108,2.2037037037037037,1.1018518518518519,1547,1482,2964,1.043859649122807,0.5219298245614035,1.0,0.0019410018649369562,4641,25540,5.503124326653738,0.001975536346435547,0.004163265228271484,21.35062575340271,21.356764554977417,1,3,2
359,KT3CMCQ,15,54,106,54,108,1.962962962962963,0.9814814814814815,1378,1326,2652,1.0392156862745099,0.5196078431372549,1.0,0.002012779952875548,4134,21329,5.15940977261732,0.0018048286437988281,0.0033464431762695312,16.686570167541504,16.691721439361572,1,3,2
360,KT3CMCQ,15,54,93,54,108,1.7222222222222223,0.8611111111111112,1209,1170,2340,1.0333333333333334,0.5166666666666667,1.0,0.002100292422873068,3627,17438,4.807830162668872,0.0015788078308105469,0.0030002593994140625,13.571437120437622,13.576016187667847,1,3,2
361,KT3CMCQ,15,54,80,54,108,1.4814814814814814,0.7407407407407407,1040,1014,2028,1.0256410256410255,0.5128205128205128,1.0,0.0022173855854522736,3120,13909,4.45801282051282,0.0013277530670166016,0.0024068355560302734,9.66856598854065,9.672300577163696,1,3,2
362,KT3CMCQ,15,54,67,54,108,1.2407407407407407,0.6203703703703703,871,858,1716,1.0151515151515151,0.5075757575757576,1.0,0.002385586497949644,2613,10754,4.115575966322235,0.0011584758758544922,0.002175569534301758,7.010012626647949,7.0133466720581055,1,3,2
363,KT3CMCQ,15,54,54,54,108,1.0,0.5,702,702,1404,1.0,0.5,1.0,0.0026243308903641446,2106,7923,3.762108262108262,0.0009534358978271484,0.0016505718231201172,4.568884372711182,4.571488380432129,0,3,2
364,KT3CMCQ,15,54,41,54,108,0.7592592592592593,0.37962962962962965,533,546,1092,0.9761904761904762,0.4880952380952381,1.0,0.003030680157576583,1599,5471,3.42151344590369,0.0007474422454833984,0.0011568069458007812,2.5063259601593018,2.508230209350586,0,3,2
365,KT3CMCQ,15,54,28,54,108,0.5185185185185185,0.25925925925925924,364,390,780,0.9333333333333333,0.4666666666666667,1.0,0.003763727870052343,1092,3334,3.053113553113553,0.0005543231964111328,0.0007967948913574219,1.1821517944335938,1.1835029125213623,0,3,3
366,KT3CMCQ,15,54,15,54,98,0.2777777777777778,0.15306122448979592,195,234,458,0.8333333333333334,0.425764192139738,1.0,0.005865823674042852,585,1587,2.712820512820513,0.00040984153747558594,0.00044417381286621094,0.32955074310302734,0.33040475845336914,0,2,1
367,KT3CMCQ,15,54,2,21,26,0.09523809523809523,0.07692307692307693,26,45,74,0.5777777777777777,0.35135135135135137,1.0,0.03596403596403597,78,186,2.3846153846153846,0.00021195411682128906,6.580352783203125e-05,0.006294727325439453,0.0065724849700927734,0,1,1
368,KT3CMCQ,15,51,288,51,102,5.647058823529412,2.823529411764706,3744,3507,7014,1.067579127459367,0.5337895637296834,1.0,0.0016920631514167263,11232,117956,10.501780626780628,0.004667043685913086,0.008684158325195312,133.16614389419556,133.17949509620667,1,3,3
369,KT3CMCQ,15,51,275,51,102,5.392156862745098,2.696078431372549,3575,3351,6702,1.06684571769621,0.533422858848105,1.0,0.0017004057735128231,10725,108511,10.117575757575757,0.004279136657714844,0.007945537567138672,118.57829689979553,118.59052157402039,1,3,3
370,KT3CMCQ,15,51,262,51,102,5.137254901960785,2.5686274509803924,3406,3195,6390,1.0660406885759,0.53302034428795,1.0,0.0017115384184339009,10218,99558,9.743394010569583,0.004173755645751953,0.008017301559448242,105.48296904563904,105.49516010284424,1,3,3
371,KT3CMCQ,15,51,249,51,102,4.882352941176471,2.4411764705882355,3237,3039,6078,1.0651530108588352,0.5325765054294176,1.0,0.0017246731254151253,9711,91024,9.373288023890433,0.003956317901611328,0.007448673248291016,97.93669438362122,97.94809937477112,1,3,3
372,KT3CMCQ,15,51,236,51,102,4.627450980392157,2.3137254901960786,3068,2883,5766,1.0641692681234824,0.5320846340617412,1.0,0.0017413024483305544,9204,82952,9.012603215993046,0.003668546676635742,0.006986141204833984,85.53298139572144,85.5436360836029,1,3,3
373,KT3CMCQ,15,51,223,51,102,4.372549019607843,2.1862745098039214,2899,2727,5454,1.063072973964063,0.5315364869820315,1.0,0.0017570218198515936,8697,75138,8.63953087271473,0.00359344482421875,0.007024049758911133,77.16508388519287,77.175701379776,1,3,3
374,KT3CMCQ,15,51,210,51,102,4.117647058823529,2.0588235294117645,2730,2571,5142,1.0618436406067677,0.5309218203033839,1.0,0.0017748279318678636,8190,67707,8.267032967032968,0.0032367706298828125,0.0061032772064208984,67.19844961166382,67.20778965950012,1,3,2
375,KT3CMCQ,15,51,197,51,102,3.8627450980392157,1.9313725490196079,2561,2415,4830,1.0604554865424431,0.5302277432712216,1.0,0.0017940453066669405,7683,60626,7.890928022907718,0.0031266212463378906,0.005722522735595703,60.32453513145447,60.3333842754364,1,3,2
376,KT3CMCQ,15,51,184,51,102,3.607843137254902,1.803921568627451,2392,2259,4518,1.0588756086764055,0.5294378043382028,1.0,0.001817129494754097,7176,53956,7.518952062430324,0.002957582473754883,0.005629777908325195,51.92170834541321,51.93029570579529,1,3,2
377,KT3CMCQ,15,51,171,51,102,3.3529411764705883,1.6764705882352942,2223,2103,4206,1.0570613409415122,0.5285306704707561,1.0,0.0018406125342632779,6669,47594,7.136602189233768,0.0028443336486816406,0.0054204463958740234,44.36192011833191,44.370184898376465,1,3,2
378,KT3CMCQ,15,51,158,51,102,3.0980392156862746,1.5490196078431373,2054,1947,3894,1.0549563430919364,0.5274781715459682,1.0,0.0018725067552008764,6162,41706,6.7682570593963,0.002576589584350586,0.004863262176513672,38.899534702301025,38.90697455406189,1,3,2
379,KT3CMCQ,15,51,145,51,102,2.843137254901961,1.4215686274509804,1885,1791,3582,1.0524846454494696,0.5262423227247348,1.0,0.0019084631992185997,5655,36165,6.395225464190982,0.0023953914642333984,0.004571437835693359,32.20026254653931,32.20722937583923,1,3,2
380,KT3CMCQ,15,51,132,51,102,2.588235294117647,1.2941176470588236,1716,1635,3270,1.0495412844036698,0.5247706422018349,1.0,0.0019543524497866835,5148,31040,6.029526029526029,0.002291440963745117,0.004342555999755859,25.737796545028687,25.744430541992188,1,3,3
381,KT3CMCQ,15,51,119,51,102,2.3333333333333335,1.1666666666666667,1547,1479,2958,1.0459770114942528,0.5229885057471264,1.0,0.002006478984166611,4641,26245,5.655031243266538,0.0018868446350097656,0.0034885406494140625,21.479787826538086,21.48516321182251,1,3,3
382,KT3CMCQ,15,51,106,51,102,2.0784313725490198,1.0392156862745099,1378,1323,2646,1.0415721844293273,0.5207860922146637,1.0,0.0020809066136823853,4134,21911,5.300193517174649,0.0017499923706054688,0.003348827362060547,17.340868949890137,17.345967769622803,1,3,3
383,KT3CMCQ,15,51,93,51,102,1.8235294117647058,0.9117647058823529,1209,1167,2334,1.0359897172236503,0.5179948586118251,1.0,0.0021673570060666836,3627,17879,4.929418251998897,0.001577615737915039,0.003414630889892578,13.322916030883789,13.327908277511597,1,3,3
384,KT3CMCQ,15,51,80,51,102,1.5686274509803921,0.7843137254901961,1040,1011,2022,1.0286844708209693,0.5143422354104846,1.0,0.0022870578176766056,3120,14248,4.566666666666666,0.0015292167663574219,0.002421855926513672,9.696931838989258,9.700882911682129,1,3,3
385,KT3CMCQ,15,51,67,51,102,1.3137254901960784,0.6568627450980392,871,855,1710,1.0187134502923976,0.5093567251461988,1.0,0.0024444862505706827,2613,10955,4.192499043245312,0.001379251480102539,0.002099275588989258,7.055212020874023,7.058690547943115,1,3,3
386,KT3CMCQ,15,51,54,51,102,1.0588235294117647,0.5294117647058824,702,699,1398,1.0042918454935623,0.5021459227467812,1.0,0.0026906497215285815,2106,8070,3.831908831908832,0.0009648799896240234,0.001529693603515625,4.422473192214966,4.4249677658081055,0,3,3
387,KT3CMCQ,15,51,41,51,102,0.803921568627451,0.4019607843137255,533,543,1086,0.9815837937384899,0.49079189686924496,1.0,0.0031019074030154956,1599,5562,3.478424015009381,0.0008525848388671875,0.0012328624725341797,2.6461920738220215,2.648277521133423,0,3,3
388,KT3CMCQ,15,51,28,51,102,0.5490196078431373,0.27450980392156865,364,387,774,0.9405684754521964,0.4702842377260982,1.0,0.0038275198678498403,1092,3372,3.087912087912088,0.0006787776947021484,0.0008063316345214844,1.1705646514892578,1.1720497608184814,0,3,3
389,KT3CMCQ,15,51,15,51,95,0.29411764705882354,0.15789473684210525,195,231,455,0.8441558441558441,0.42857142857142855,1.0,0.005871677789486008,585,1588,2.7145299145299147,0.000392913818359375,0.00048041343688964844,0.3450479507446289,0.34592127799987793,0,2,1
390,KT3CMCQ,15,51,2,23,26,0.08695652173913043,0.07692307692307693,26,47,74,0.5531914893617021,0.35135135135135137,1.0,0.035298035298035296,78,184,2.358974358974359,0.0001437664031982422,6.890296936035156e-05,0.006208181381225586,0.00642085075378418,0,1,1
391,KT3CMCQ,15,48,288,48,96,6.0,3.0,3744,3504,7008,1.0684931506849316,0.5342465753424658,1.0,0.0017767741200650114,11232,123299,10.97747507122507,0.004453420639038086,0.008551836013793945,130.65285444259644,130.66585969924927,1,3,2
392,KT3CMCQ,15,48,275,48,96,5.729166666666667,2.8645833333333335,3575,3348,6696,1.0678016726403823,0.5339008363201911,1.0,0.001788046592224138,10725,113551,10.587505827505828,0.004319667816162109,0.008672952651977539,119.27033925056458,119.28333187103271,1,3,2
393,KT3CMCQ,15,48,262,48,96,5.458333333333333,2.7291666666666665,3406,3192,6384,1.0670426065162908,0.5335213032581454,1.0,0.0018019622077221035,10218,104278,10.205323938148366,0.004151582717895508,0.007735252380371094,108.28467035293579,108.29655718803406,1,3,2
394,KT3CMCQ,15,48,249,48,96,5.1875,2.59375,3237,3036,6072,1.066205533596838,0.533102766798419,1.0,0.0018150077931944843,9711,95283,9.811862835959221,0.004231929779052734,0.007972002029418945,93.38026809692383,93.3924720287323,1,3,2
395,KT3CMCQ,15,48,236,48,96,4.916666666666667,2.4583333333333335,3068,2880,5760,1.0652777777777778,0.5326388888888889,1.0,0.001828853968079018,9204,86660,9.415471534115602,0.002379179000854492,0.004449129104614258,87.32778334617615,87.33461165428162,1,3,2
396,KT3CMCQ,15,48,223,48,96,4.645833333333333,2.3229166666666665,2899,2724,5448,1.0642437591776799,0.5321218795888399,1.0,0.001845083147346752,8697,78468,9.022421524663677,0.0037059783935546875,0.007224082946777344,76.11345720291138,76.12438726425171,1,3,2
397,KT3CMCQ,15,48,210,48,96,4.375,2.1875,2730,2568,5136,1.0630841121495327,0.5315420560747663,1.0,0.001865482314865634,8190,70747,8.638217338217338,0.003483295440673828,0.006681680679321289,66.83931922912598,66.84948420524597,1,3,2
398,KT3CMCQ,15,48,197,48,96,4.104166666666667,2.0520833333333335,2561,2412,4824,1.0617744610281923,0.5308872305140961,1.0,0.0018846574206390879,7683,63300,8.238969152674736,0.003661632537841797,0.0070972442626953125,58.897313833236694,58.90807271003723,1,3,2
399,KT3CMCQ,15,48,184,48,96,3.8333333333333335,1.9166666666666667,2392,2256,4512,1.0602836879432624,0.5301418439716312,1.0,0.001913773748344268,7176,56444,7.865663322185061,0.002989053726196289,0.006094217300415039,52.50345802307129,52.5125412940979,1,3,2
400,KT3CMCQ,15,48,171,48,96,3.5625,1.78125,2223,2100,4200,1.0585714285714285,0.5292857142857142,1.0,0.0019426164249831096,6669,49862,7.476683160893687,0.002849102020263672,0.005429267883300781,46.51771950721741,46.52599787712097,1,3,2
401,KT3CMCQ,15,48,158,48,96,3.2916666666666665,1.6458333333333333,2054,1944,3888,1.0565843621399178,0.5282921810699589,1.0,0.00197686855696919,6162,43687,7.089743589743589,0.0026755332946777344,0.005101203918457031,38.787959814071655,38.79573655128479,1,3,3
402,KT3CMCQ,15,48,145,48,96,3.0208333333333335,1.5104166666666667,1885,1788,3576,1.0542505592841163,0.5271252796420581,1.0,0.0020181795037557816,5655,37919,6.705393457117595,0.002428770065307617,0.004546403884887695,30.69752311706543,30.704498291015625,1,3,3
403,KT3CMCQ,15,48,132,48,96,2.75,1.375,1716,1632,3264,1.0514705882352942,0.5257352941176471,1.0,0.0020715743466860623,5148,32593,6.331196581196581,0.0021545886993408203,0.004738807678222656,26.737894296646118,26.74478769302368,2,3,3
404,KT3CMCQ,15,48,119,48,96,2.4791666666666665,1.2395833333333333,1547,1476,2952,1.0481029810298104,0.5240514905149052,1.0,0.002127309809865591,4641,27546,5.935358758888171,0.0020635128021240234,0.0038175582885742188,20.980825662612915,20.986706733703613,2,3,3
405,KT3CMCQ,15,48,106,48,96,2.2083333333333335,1.1041666666666667,1378,1320,2640,1.043939393939394,0.521969696969697,1.0,0.002192344038232401,4134,22863,5.530478955007257,0.0017936229705810547,0.0033740997314453125,17.741469621658325,17.74663734436035,1,3,3
406,KT3CMCQ,15,48,93,48,96,1.9375,0.96875,1209,1164,2328,1.038659793814433,0.5193298969072165,1.0,0.002278370941965412,3627,18609,5.130686517783292,0.0015208721160888672,0.002785205841064453,12.994342565536499,12.998648643493652,1,3,3
407,KT3CMCQ,15,48,80,48,96,1.6666666666666667,0.8333333333333334,1040,1008,2016,1.0317460317460319,0.5158730158730159,1.0,0.0023918744502264863,3120,14758,4.730128205128205,0.0013306140899658203,0.002341747283935547,9.617335319519043,9.621007680892944,1,3,3
408,KT3CMCQ,15,48,67,48,96,1.3958333333333333,0.6979166666666666,871,852,1704,1.022300469483568,0.511150234741784,1.0,0.002553787781554004,2613,11328,4.335246842709529,0.0011577606201171875,0.002149820327758789,6.917825698852539,6.921133279800415,1,3,3
409,KT3CMCQ,15,48,54,48,96,1.125,0.5625,702,696,1392,1.0086206896551724,0.5043103448275862,1.0,0.0027885489484856074,2106,8287,3.9349477682811016,0.0009980201721191406,0.001659393310546875,4.589410305023193,4.592067718505859,0,3,3
410,KT3CMCQ,15,48,41,48,96,0.8541666666666666,0.4270833333333333,533,540,1080,0.987037037037037,0.4935185185185185,1.0,0.00318096181828286,1599,5663,3.541588492808005,0.0007615089416503906,0.0011682510375976562,2.5575358867645264,2.5594656467437744,0,3,3
411,KT3CMCQ,15,48,28,48,96,0.5833333333333334,0.2916666666666667,364,384,768,0.9479166666666666,0.4739583333333333,1.0,0.00398196365199115,1092,3464,3.172161172161172,0.0005998611450195312,0.0008013248443603516,1.1701700687408447,1.1715712547302246,0,3,3
412,KT3CMCQ,15,48,15,48,90,0.3125,0.16666666666666666,195,228,450,0.8552631578947368,0.43333333333333335,1.0,0.006146821215314366,585,1635,2.7948717948717947,0.00041985511779785156,0.00047135353088378906,0.34008288383483887,0.3409740924835205,0,2,2
413,KT3CMCQ,15,48,2,23,26,0.08695652173913043,0.07692307692307693,26,47,74,0.5531914893617021,0.35135135135135137,1.0,0.03496503496503497,78,183,2.3461538461538463,0.00015497207641601562,6.985664367675781e-05,0.0064694881439208984,0.006694316864013672,0,1,1
414,KT3CMCQ,15,45,288,45,90,6.4,3.2,3744,3501,7002,1.069408740359897,0.5347043701799485,1.0,0.0018786872973944472,11232,129727,11.549768518518519,0.004950523376464844,0.00962209701538086,130.28888154029846,130.3034541606903,1,3,3
415,KT3CMCQ,15,45,275,45,90,6.111111111111111,3.0555555555555554,3575,3345,6690,1.0687593423019432,0.5343796711509716,1.0,0.0018893378162307666,10725,119376,11.13062937062937,0.004589557647705078,0.008419275283813477,119.93923902511597,119.95224785804749,1,3,3
416,KT3CMCQ,15,45,262,45,90,5.822222222222222,2.911111111111111,3406,3189,6378,1.0680464095327689,0.5340232047663844,1.0,0.0019007003878050263,10218,109432,10.709727931101977,0.004664182662963867,0.009124040603637695,105.78748893737793,105.80127716064453,1,3,3
417,KT3CMCQ,15,45,249,45,90,5.533333333333333,2.7666666666666666,3237,3033,6066,1.0672601384767557,0.5336300692383779,1.0,0.0019146537826820232,9711,99981,10.295644114921224,0.004255056381225586,0.0078029632568359375,93.6919891834259,93.70404720306396,1,3,3
418,KT3CMCQ,15,45,236,45,90,5.2444444444444445,2.6222222222222222,3068,2877,5754,1.0663885992353146,0.5331942996176573,1.0,0.0019297223856533,9204,90932,9.879617557583659,0.003775358200073242,0.007039070129394531,88.50891542434692,88.51972985267639,1,3,3
419,KT3CMCQ,15,45,223,45,90,4.955555555555556,2.477777777777778,2899,2721,5442,1.0654171260565968,0.5327085630282984,1.0,0.0019466048999755544,8697,82307,9.46383810509371,0.0034792423248291016,0.007039785385131836,76.92685770988464,76.9373767375946,1,3,3
420,KT3CMCQ,15,45,210,45,90,4.666666666666667,2.3333333333333335,2730,2565,5130,1.064327485380117,0.5321637426900585,1.0,0.0019662756749092075,8190,74127,9.05091575091575,0.0033636093139648438,0.007977962493896484,68.49926090240479,68.51060247421265,1,3,2
421,KT3CMCQ,15,45,197,45,90,4.377777777777778,2.188888888888889,2561,2409,4818,1.0630967206309672,0.5315483603154836,1.0,0.0019840122142689817,7683,66232,8.620590915007158,0.003365755081176758,0.005861043930053711,59.55857968330383,59.56780648231506,1,3,2
